"","ent","year","migr","equal_marriage","from_equal","from_non_equal","unempl","income","lgbt","discrim","dm_migr","dm_unemp","dm_income","Estado","Vivienda"
"248",7,2022,0.0345873786407767,1,155,11,0.533734858225621,6666.90427911138,0.333333333333333,0.0175438596491228,0.00808309045540712,-0.00125462760699835,-0.00125462760699835,"Chiapas",104.91
"249",7,2022,0.0345873786407767,1,155,11,0.533734858225621,6666.90427911138,0.333333333333333,0.0175438596491228,0.00808309045540712,-0.00125462760699835,-0.00125462760699835,"Chiapas",113.08
"250",7,2022,0.0345873786407767,1,155,11,0.533734858225621,6666.90427911138,0.333333333333333,0.0175438596491228,0.00808309045540712,-0.00125462760699835,-0.00125462760699835,"Chiapas",120.6
"251",7,2022,0.0345873786407767,1,155,11,0.533734858225621,6666.90427911138,0.333333333333333,0.0175438596491228,0.00808309045540712,-0.00125462760699835,-0.00125462760699835,"Chiapas",129.27
"252",7,2022,0.0345873786407767,1,155,11,0.533734858225621,6666.90427911138,0.333333333333333,0.0175438596491228,0.00808309045540712,-0.00125462760699835,-0.00125462760699835,"Chiapas",139
"253",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",97.89
"254",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",104.18
"255",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",112.47
"256",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",120.07
"257",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",130.77
"258",8,2017,0.00825806451612903,1,20,8,0.576541717049577,7700.45458996328,0.73,0.0410958904109589,-0.0088073684916928,0.0105312844024429,0.0105312844024429,"Chihuahua",143.35
"259",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",97.89
"260",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",104.18
"261",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",112.47
"262",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",120.07
"263",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",130.77
"264",8,2018,0.017428043306047,1,50,13,0.56685027541312,7797.0434313461,0.73,0.0410958904109589,0.00036261029822517,0.00083984276598581,0.00083984276598581,"Chihuahua",143.35
"265",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",97.89
"266",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",104.18
"267",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",112.47
"268",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",120.07
"269",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",130.77
"270",8,2019,0.0206797338608164,1,66,46,0.576250220887083,8152.50938240117,0.73,0.0410958904109589,0.00361430085299456,0.0102397882399486,0.0102397882399486,"Chihuahua",143.35
"271",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",97.89
"272",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",104.18
"273",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",112.47
"274",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",120.07
"275",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",130.77
"276",8,2020,0.0196604110813226,1,74,34,0.572287558581661,8452.72125895213,0.73,0.0410958904109589,0.00259497807350078,0.00627712593452667,0.00627712593452667,"Chihuahua",143.35
"277",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",97.89
"278",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",104.18
"279",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",112.47
"280",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",120.07
"281",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",130.77
"282",8,2021,0.0198467282373747,1,63,32,0.542167577413479,8730.53859610759,0.73,0.0410958904109589,0.00278129522955289,-0.0238428552336548,-0.0238428552336548,"Chihuahua",143.35
"283",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",97.89
"284",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",104.18
"285",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",112.47
"286",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",120.07
"287",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",130.77
"288",8,2022,0.0165196170452412,1,62,23,0.561965246537885,9550.41235864297,0.73,0.0410958904109589,-0.000545815962580611,-0.00404518610924909,-0.00404518610924909,"Chihuahua",143.35
"289",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",95.68
"290",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",106.46
"291",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",118.73
"292",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",125.33
"293",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",124.87
"294",9,2017,0.0142597087378641,1,8,37,0.559145388223033,6885.36455142232,0.583479789103691,0.0445783132530121,-2.1374066955104e-05,0.0196707022627747,0.0196707022627747,"Ciudad de M<U+00E9>xico",132.98
"295",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",95.68
"296",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",106.46
"297",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",118.73
"298",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",125.33
"299",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",124.87
"300",9,2018,0.0138932743921692,1,2,39,0.560992047445747,7122.60839160839,0.583479789103691,0.0445783132530121,-0.000387808412649937,0.0215173614854892,0.0215173614854892,"Ciudad de M<U+00E9>xico",132.98
"301",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",95.68
"302",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",106.46
"303",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",118.73
"304",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",125.33
"305",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",124.87
"306",9,2019,0.0184654568608723,1,7,49,0.558522651786901,7328.06549815498,0.583479789103691,0.0445783132530121,0.00418437405605315,0.0190479658266424,0.0190479658266424,"Ciudad de M<U+00E9>xico",132.98
"307",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",95.68
"308",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",106.46
"309",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",118.73
"310",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",125.33
"311",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",124.87
"312",9,2020,0.0121419676214197,1,8,24,0.554814233385662,8423.8230012826,0.583479789103691,0.0445783132530121,-0.00213911518339951,0.0153395474254038,0.0153395474254038,"Ciudad de M<U+00E9>xico",132.98
"313",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",95.68
"314",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",106.46
"315",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",118.73
"316",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",125.33
"317",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",124.87
"318",9,2021,0.0101337657073368,1,8,15,0.4623063170441,8120.15961305925,0.583479789103691,0.0445783132530121,-0.00414731709748234,-0.077168368916158,-0.077168368916158,"Ciudad de M<U+00E9>xico",132.98
"319",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",95.68
"320",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",106.46
"321",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",118.73
"322",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",125.33
"323",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",124.87
"324",9,2022,0.0167923235092529,1,26,20,0.541067477876106,9099.89677744209,0.583479789103691,0.0445783132530121,0.00251124070443373,0.00159279191584805,0.00159279191584805,"Ciudad de M<U+00E9>xico",132.98
"325",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",98.13
"326",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",103.84
"327",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",111.09
"328",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",117.69
"329",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",126.01
"330",10,2017,0.0271084337349398,0,14,75,0.547849528244088,5765.78271666253,0.363636363636364,0.0192307692307692,0.00392003903839651,0.000193063465801391,0.000193063465801391,"Durango",133.22
"331",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",98.13
"332",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",103.84
"333",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",111.09
"334",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",117.69
"335",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",126.01
"336",10,2018,0.0270334360920085,0,15,97,0.55331500152765,5895.95829750645,0.363636363636364,0.0192307692307692,0.00384504139546529,0.00565853674936412,0.00565853674936412,"Durango",133.22
"337",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",98.13
"338",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",103.84
"339",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",111.09
"340",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",117.69
"341",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",126.01
"342",10,2019,0.0213358070500928,0,15,75,0.556324606279466,6324.20065252855,0.363636363636364,0.0192307692307692,-0.00185258764645049,0.00866814150118,0.00866814150118,"Durango",133.22
"343",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",98.13
"344",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",103.84
"345",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",111.09
"346",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",117.69
"347",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",126.01
"348",10,2020,0.0222059541239629,0,13,75,0.547574819401445,6880.49217638691,0.363636363636364,0.0192307692307692,-0.000982440572580342,-8.16453768415215e-05,-8.16453768415215e-05,"Durango",133.22
"349",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",98.13
"350",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",103.84
"351",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",111.09
"352",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",117.69
"353",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",126.01
"354",10,2021,0.0228777844671884,0,14,60,0.528027596402612,6917.27480719794,0.363636363636364,0.0192307692307692,-0.000310610229354809,-0.0196288683756746,-0.0196288683756746,"Durango",133.22
"355",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",98.13
"356",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",103.84
"357",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",111.09
"358",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",117.69
"359",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",126.01
"360",10,2022,0.0185689527110671,0,17,55,0.552847236814457,7524.61997896951,0.363636363636364,0.0192307692307692,-0.00461944198547615,0.00519077203617047,0.00519077203617047,"Durango",133.22
"361",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",96.97
"362",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",105.8
"363",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",115.76
"364",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",124.24
"365",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",132.53
"366",11,2017,0.0075214899713467,0,8,30,0.577779570760045,5864.35628858025,0.756983240223464,0.0553505535055351,-0.00103947630579526,0.0163335906491189,0.0163335906491189,"Guanajuato",140.98
"367",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",96.97
"368",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",105.8
"369",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",115.76
"370",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",124.24
"371",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",132.53
"372",11,2018,0.00928454396504642,0,9,39,0.568727392305163,6277.23157686212,0.756983240223464,0.0553505535055351,0.000723577687904453,0.0072814121942365,0.0072814121942365,"Guanajuato",140.98
"373",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",96.97
"374",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",105.8
"375",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",115.76
"376",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",124.24
"377",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",132.53
"378",11,2019,0.00920015020653399,0,12,34,0.557445043550394,6684.43238668422,0.756983240223464,0.0553505535055351,0.000639183929392016,-0.00400093656053224,-0.00400093656053224,"Guanajuato",140.98
"379",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",96.97
"380",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",105.8
"381",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",115.76
"382",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",124.24
"383",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",132.53
"384",11,2020,0.00890909090909091,0,16,30,0.569836978782666,6980.76658209496,0.756983240223464,0.0553505535055351,0.000348124631948941,0.00839099867173942,0.00839099867173942,"Guanajuato",140.98
"385",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",96.97
"386",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",105.8
"387",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",115.76
"388",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",124.24
"389",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",132.53
"390",11,2021,0.00869565217391304,0,9,34,0.535324232081911,7024.17717915024,0.756983240223464,0.0553505535055351,0.000134685896771075,-0.026121748029015,-0.026121748029015,"Guanajuato",140.98
